               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 144,             0.03304,           0.0099375,            0.037703,             0.38868,             0.57791,             0.54777,             0.29602,            0.022783,           0.0057755,            0.049029,            0.005281,            0.005281,            0.005281
                 145,            0.032927,            0.010142,            0.039211,             0.43792,             0.48291,             0.45313,             0.22777,             0.02361,           0.0060158,            0.052695,            0.005248,            0.005248,            0.005248
                 146,            0.031112,            0.010297,            0.038001,             0.41463,              0.3918,             0.38592,             0.17376,            0.028613,           0.0063515,            0.052269,            0.005215,            0.005215,            0.005215
                 147,             0.02925,           0.0083832,             0.03174,             0.46814,             0.42305,             0.41161,             0.19393,            0.023007,           0.0063686,            0.056361,            0.005182,            0.005182,            0.005182
                 148,            0.032913,           0.0090989,            0.038451,             0.59722,             0.30929,             0.38594,             0.22847,            0.023843,           0.0067492,            0.060594,            0.005149,            0.005149,            0.005149
                 149,            0.037015,           0.0094653,            0.039572,             0.53921,              0.2931,             0.33276,             0.20818,            0.023713,           0.0081825,            0.057709,            0.005116,            0.005116,            0.005116
                 150,            0.028035,           0.0091166,            0.033547,             0.44332,             0.30168,             0.39858,             0.22962,             0.02203,           0.0080986,            0.057425,            0.005083,            0.005083,            0.005083
                 151,            0.030613,           0.0094249,            0.042392,             0.52254,             0.33787,             0.34773,             0.18959,            0.024243,           0.0083733,            0.058347,             0.00505,             0.00505,             0.00505
                 152,            0.033091,           0.0097615,            0.037673,             0.53784,             0.38021,             0.41246,             0.20652,            0.023428,           0.0070333,            0.063527,            0.005017,            0.005017,            0.005017
                 153,            0.032582,           0.0093572,            0.038746,             0.56909,             0.21483,             0.28695,             0.12873,            0.026833,           0.0091381,            0.063172,            0.004984,            0.004984,            0.004984
                 154,            0.030905,           0.0087474,            0.032214,             0.55791,             0.26632,             0.30926,             0.12411,            0.028056,           0.0078316,            0.061091,            0.004951,            0.004951,            0.004951
                 155,            0.035709,           0.0095253,            0.040214,             0.47024,             0.28086,             0.35375,             0.19856,            0.023251,           0.0092316,            0.055296,            0.004918,            0.004918,            0.004918
                 156,            0.032981,           0.0094615,            0.037302,            0.035829,             0.72414,             0.26863,             0.13634,            0.026702,            0.010389,            0.059151,            0.004885,            0.004885,            0.004885
                 157,            0.032827,           0.0098631,            0.033963,             0.45172,             0.32178,             0.46484,             0.26378,            0.022206,           0.0062809,            0.058276,            0.004852,            0.004852,            0.004852
                 158,            0.034003,           0.0093751,            0.035136,             0.36952,             0.44455,             0.52801,             0.29795,            0.021058,           0.0056829,            0.053499,            0.004819,            0.004819,            0.004819
                 159,            0.031559,           0.0096274,            0.039131,              0.3981,             0.49643,             0.51489,             0.26644,            0.025066,           0.0056295,            0.051181,            0.004786,            0.004786,            0.004786
                 160,            0.035528,           0.0092312,            0.039781,             0.58245,             0.35057,               0.407,             0.21854,            0.026228,            0.007411,              0.0561,            0.004753,            0.004753,            0.004753
                 161,            0.030462,           0.0098814,            0.034009,              0.5889,             0.29085,             0.38323,             0.20946,            0.027052,           0.0079165,            0.060523,             0.00472,             0.00472,             0.00472
                 162,            0.035094,           0.0097136,            0.036208,             0.56252,             0.28736,             0.40548,              0.2345,            0.021216,           0.0059938,            0.060712,            0.004687,            0.004687,            0.004687
                 163,             0.03348,           0.0095344,            0.035468,             0.53697,             0.31928,             0.38689,              0.2338,            0.021847,            0.006238,            0.058607,            0.004654,            0.004654,            0.004654
                 164,            0.037106,           0.0088866,            0.035986,             0.55153,             0.33004,             0.42757,             0.25225,              0.0206,           0.0064354,            0.060168,            0.004621,            0.004621,            0.004621
                 165,            0.037287,           0.0081917,            0.034611,             0.47344,             0.30931,             0.41233,             0.25078,            0.020708,           0.0068741,            0.060618,            0.004588,            0.004588,            0.004588
                 166,            0.033379,           0.0088233,            0.035834,             0.54326,             0.31866,             0.38377,             0.20288,            0.025136,           0.0086956,            0.054019,            0.004555,            0.004555,            0.004555
                 167,            0.036226,           0.0094079,            0.037456,             0.52281,             0.45927,             0.47242,             0.27287,            0.022716,           0.0073843,            0.054563,            0.004522,            0.004522,            0.004522
                 168,            0.032425,           0.0088534,            0.037698,             0.62439,             0.30844,             0.41518,             0.24253,            0.022563,           0.0080729,            0.058442,            0.004489,            0.004489,            0.004489
                 169,             0.03454,           0.0092316,            0.037382,             0.59605,             0.31123,             0.41996,             0.23904,            0.022324,           0.0077124,            0.058016,            0.004456,            0.004456,            0.004456
                 170,            0.032356,             0.01026,            0.035935,              0.5513,             0.32447,              0.4136,             0.23081,             0.02391,           0.0075302,            0.059317,            0.004423,            0.004423,            0.004423
                 171,            0.036227,           0.0099638,            0.034662,             0.46994,             0.36279,             0.44172,             0.24139,            0.025718,           0.0082531,            0.054516,             0.00439,             0.00439,             0.00439
                 172,            0.032386,           0.0089893,            0.037174,             0.48852,             0.41752,              0.3796,             0.20997,            0.024599,           0.0089359,            0.052198,            0.004357,            0.004357,            0.004357
                 173,            0.031798,           0.0096625,            0.033707,             0.49938,             0.31783,             0.37835,             0.21338,            0.023494,           0.0084038,            0.051488,            0.004324,            0.004324,            0.004324
                 174,            0.029888,           0.0080395,            0.035545,             0.48064,             0.32362,             0.35699,             0.21193,            0.024597,           0.0086212,            0.051772,            0.004291,            0.004291,            0.004291
                 175,            0.028938,           0.0096203,            0.034854,             0.48813,             0.23847,             0.38011,             0.19318,            0.028153,           0.0082474,            0.053191,            0.004258,            0.004258,            0.004258
                 176,            0.034105,           0.0093671,            0.034192,             0.46882,             0.41169,             0.42514,             0.26689,            0.020657,           0.0073376,            0.052695,            0.004225,            0.004225,            0.004225
                 177,            0.029682,           0.0086201,            0.029295,             0.43131,             0.37571,             0.44128,             0.27692,            0.021009,           0.0072355,            0.051985,            0.004192,            0.004192,            0.004192
                 178,            0.033744,            0.009183,            0.036541,              0.4766,             0.34618,             0.41773,             0.26327,            0.021796,           0.0072441,             0.05927,            0.004159,            0.004159,            0.004159
                 179,            0.031171,           0.0093314,            0.035114,             0.59537,             0.30649,             0.31266,             0.18106,            0.024559,           0.0094776,            0.061517,            0.004126,            0.004126,            0.004126
                 180,            0.033621,           0.0089729,            0.037704,             0.68872,             0.16667,             0.24181,             0.12957,            0.025685,            0.008955,            0.073153,            0.004093,            0.004093,            0.004093
                 181,            0.029268,           0.0087551,            0.034963,             0.59477,             0.10638,             0.20984,             0.11497,            0.026027,            0.010004,            0.070078,             0.00406,             0.00406,             0.00406
                 182,            0.034598,           0.0090237,            0.037724,             0.60671,             0.16561,             0.25179,             0.14321,            0.024275,           0.0090828,            0.068636,            0.004027,            0.004027,            0.004027
                 183,            0.030182,           0.0094806,            0.034414,             0.56274,               0.156,             0.22538,             0.12887,            0.024759,           0.0093098,            0.069321,            0.003994,            0.003994,            0.003994
                 184,            0.030908,            0.008802,            0.028935,             0.56114,             0.24536,             0.36078,             0.20889,            0.023891,           0.0082035,            0.064946,            0.003961,            0.003961,            0.003961
                 185,            0.031389,           0.0085433,            0.033023,             0.53329,             0.26204,             0.38036,             0.20509,            0.022917,           0.0075741,            0.063858,            0.003928,            0.003928,            0.003928
                 186,            0.030533,           0.0097068,            0.030534,             0.53919,             0.23563,              0.4311,             0.23985,            0.023251,           0.0069914,            0.064757,            0.003895,            0.003895,            0.003895
                 187,            0.030746,           0.0085592,            0.033548,              0.4985,             0.25552,             0.37577,             0.22511,            0.021824,           0.0075645,            0.063953,            0.003862,            0.003862,            0.003862
                 188,            0.032328,            0.010626,            0.029371,             0.46323,             0.32527,             0.45125,             0.28975,            0.020469,           0.0069294,            0.056644,            0.003829,            0.003829,            0.003829
                 189,            0.033936,           0.0093815,            0.030457,             0.49344,             0.53547,             0.59457,              0.3579,            0.020244,           0.0055771,            0.048355,            0.003796,            0.003796,            0.003796
                 190,            0.032547,             0.01023,            0.035916,             0.59017,             0.32449,               0.386,             0.24169,             0.02002,           0.0063992,             0.06847,            0.003763,            0.003763,            0.003763
                 191,            0.031253,           0.0091169,            0.034655,             0.58062,             0.31477,             0.42046,             0.24243,            0.020682,           0.0061607,            0.067926,             0.00373,             0.00373,             0.00373
                 192,             0.02835,           0.0096707,            0.030441,             0.49517,             0.34173,             0.44976,             0.24072,            0.020453,           0.0060606,            0.062131,            0.003697,            0.003697,            0.003697
                 193,            0.030136,           0.0089249,            0.031614,             0.48611,             0.28794,             0.39618,             0.19071,            0.024521,           0.0063057,            0.064544,            0.003664,            0.003664,            0.003664
                 194,            0.031132,           0.0098898,            0.032307,             0.57158,             0.27306,             0.39885,              0.2469,            0.020897,            0.006361,            0.075636,            0.003631,            0.003631,            0.003631
                 195,            0.031173,           0.0092461,            0.031156,             0.62956,             0.27301,             0.41525,             0.24038,             0.02244,           0.0066061,            0.076653,            0.003598,            0.003598,            0.003598
                 196,            0.033704,           0.0094941,            0.032875,             0.70782,             0.25601,             0.38464,             0.22601,            0.021788,           0.0076094,             0.07216,            0.003565,            0.003565,            0.003565
                 197,            0.027272,           0.0088695,            0.026541,             0.59597,             0.29654,             0.38444,             0.22122,            0.023377,           0.0086651,            0.063527,            0.003532,            0.003532,            0.003532
                 198,            0.028895,            0.008985,            0.030872,              0.6358,             0.35964,             0.42023,             0.24966,             0.02333,            0.008852,            0.062202,            0.003499,            0.003499,            0.003499
                 199,            0.030196,           0.0091569,            0.029754,             0.55509,             0.34898,             0.40216,             0.23778,            0.022134,           0.0085602,            0.060996,            0.003466,            0.003466,            0.003466
                 200,            0.029149,            0.009604,            0.030292,              0.5128,             0.26978,             0.35984,             0.19847,            0.023384,           0.0092468,            0.060547,            0.003433,            0.003433,            0.003433
                 201,            0.031062,           0.0087085,            0.027943,             0.56903,             0.23964,             0.32459,             0.19304,            0.026125,             0.01029,            0.061919,              0.0034,              0.0034,              0.0034
                 202,            0.029651,           0.0089982,            0.031295,             0.58128,             0.30427,             0.38354,             0.21602,            0.024269,           0.0095139,             0.05901,            0.003367,            0.003367,            0.003367
                 203,            0.026727,           0.0081765,            0.022461,             0.63196,             0.32183,             0.42793,             0.25965,            0.022009,           0.0093155,            0.058584,            0.003334,            0.003334,            0.003334
                 204,            0.026154,           0.0090101,            0.023673,             0.65076,             0.31598,             0.44842,              0.2648,            0.022328,           0.0087452,            0.061753,            0.003301,            0.003301,            0.003301
                 205,            0.027047,           0.0085122,            0.023968,             0.69724,             0.31447,             0.45155,             0.27227,            0.022563,           0.0083523,            0.065277,            0.003268,            0.003268,            0.003268
                 206,            0.027239,           0.0083076,            0.026004,             0.60988,             0.26378,              0.4452,             0.27742,            0.022131,           0.0082493,            0.062321,            0.003235,            0.003235,            0.003235
                 207,            0.027403,           0.0090193,            0.026072,             0.61188,             0.33982,             0.43151,             0.25354,            0.022752,            0.008028,            0.059128,            0.003202,            0.003202,            0.003202
                 208,            0.029078,           0.0087033,            0.032712,             0.52988,             0.38682,             0.48213,             0.29472,            0.018978,           0.0068741,            0.057378,            0.003169,            0.003169,            0.003169
                 209,            0.027953,           0.0086248,            0.028781,             0.57249,             0.41743,             0.47492,             0.28736,            0.019372,           0.0067759,            0.062368,            0.003136,            0.003136,            0.003136
                 210,            0.025225,           0.0087331,            0.024598,             0.56651,             0.35633,             0.45125,             0.25353,            0.021242,           0.0071192,            0.062983,            0.003103,            0.003103,            0.003103
                 211,            0.030439,           0.0092657,            0.029119,             0.54595,             0.27234,             0.41844,             0.24246,            0.022435,           0.0081043,             0.06497,             0.00307,             0.00307,             0.00307
                 212,            0.031387,            0.009383,            0.029088,             0.53484,             0.31183,             0.40172,             0.24713,            0.023001,           0.0084534,            0.065088,            0.003037,            0.003037,            0.003037
                 213,            0.025462,           0.0084231,            0.020912,             0.63325,             0.18339,             0.27586,             0.15195,            0.025539,            0.011282,            0.062297,            0.003004,            0.003004,            0.003004
                 214,            0.028311,           0.0093973,            0.026965,             0.57187,             0.21678,             0.33471,             0.20524,            0.023952,           0.0087643,            0.065514,            0.002971,            0.002971,            0.002971
                 215,            0.028358,           0.0084735,            0.026159,             0.64002,             0.18966,             0.38914,             0.24766,            0.021068,           0.0083485,            0.068092,            0.002938,            0.002938,            0.002938
                 216,            0.023136,           0.0081642,            0.022053,             0.57487,             0.24538,             0.41651,             0.26653,            0.019564,           0.0074377,             0.06925,            0.002905,            0.002905,            0.002905
                 217,            0.030086,           0.0087796,             0.02795,              0.5605,             0.26513,             0.36704,              0.2239,            0.021033,           0.0075274,            0.070741,            0.002872,            0.002872,            0.002872
                 218,            0.027174,           0.0083539,            0.029161,             0.67924,             0.24913,             0.38717,             0.22686,            0.021795,           0.0086079,            0.067216,            0.002839,            0.002839,            0.002839
                 219,            0.029282,           0.0090769,            0.024627,             0.68573,             0.25463,             0.31902,             0.18077,            0.023079,           0.0095081,             0.06724,            0.002806,            0.002806,            0.002806
                 220,            0.029342,           0.0082531,            0.028082,             0.74888,             0.25649,             0.39294,             0.24166,            0.020572,           0.0079308,            0.067831,            0.002773,            0.002773,            0.002773
                 221,            0.032618,           0.0095529,            0.027704,             0.49403,             0.32996,             0.32884,             0.18319,            0.025602,           0.0089779,            0.068943,             0.00274,             0.00274,             0.00274
                 222,            0.030233,           0.0084858,            0.025707,            0.034519,             0.25287,            0.088566,            0.052782,            0.029605,            0.017794,            0.061138,            0.002707,            0.002707,            0.002707
                 223,            0.026552,           0.0086254,            0.026147,            0.027181,             0.35632,             0.13105,            0.071314,            0.029314,            0.015211,            0.063976,            0.002674,            0.002674,            0.002674
                 224,            0.026207,           0.0083332,            0.024705,             0.56118,             0.35077,             0.38732,             0.23254,            0.022963,           0.0084553,            0.073531,            0.002641,            0.002641,            0.002641
                 225,             0.02483,           0.0083164,            0.020794,             0.70914,             0.24288,             0.26928,             0.17178,            0.021484,           0.0087242,            0.069274,            0.002608,            0.002608,            0.002608
                 226,            0.029574,           0.0084711,            0.026086,             0.64272,             0.13868,             0.22218,             0.12503,            0.024625,           0.0089931,            0.070575,            0.002575,            0.002575,            0.002575
                 227,            0.027638,           0.0086744,            0.027908,             0.30792,             0.34657,               0.276,             0.16854,            0.023618,           0.0098228,            0.068659,            0.002542,            0.002542,            0.002542
                 228,            0.027865,           0.0080146,            0.024436,             0.61093,             0.16926,             0.36062,             0.22358,            0.020597,           0.0082493,            0.073153,            0.002509,            0.002509,            0.002509
                 229,            0.027495,           0.0086845,            0.020775,             0.55792,               0.218,             0.35978,             0.21317,            0.021359,           0.0079613,             0.07443,            0.002476,            0.002476,            0.002476
                 230,            0.025831,           0.0081422,            0.025467,             0.44432,             0.27534,             0.32578,             0.19061,            0.019707,           0.0083733,            0.072112,            0.002443,            0.002443,            0.002443
                 231,            0.032052,           0.0084471,            0.029163,             0.47484,             0.21681,             0.35228,             0.19771,            0.019917,           0.0080814,            0.067429,             0.00241,             0.00241,             0.00241
                 232,            0.027098,           0.0090642,            0.025004,             0.51699,             0.28074,             0.38027,             0.22429,             0.02005,           0.0081768,            0.063503,            0.002377,            0.002377,            0.002377
                 233,            0.029078,           0.0082617,            0.028641,             0.59588,             0.26067,             0.36679,             0.18383,            0.021854,           0.0085354,            0.063811,            0.002344,            0.002344,            0.002344
                 234,            0.029223,           0.0095917,            0.027273,              0.5946,             0.26131,             0.34927,             0.18253,            0.022218,           0.0082874,            0.062936,            0.002311,            0.002311,            0.002311
                 235,            0.029233,           0.0091988,            0.023542,             0.57309,             0.32685,             0.43217,             0.24219,            0.020798,           0.0072994,            0.060854,            0.002278,            0.002278,            0.002278
                 236,            0.024846,           0.0083937,            0.021148,             0.53504,             0.34267,             0.46312,             0.29587,            0.019171,           0.0062838,            0.065348,            0.002245,            0.002245,            0.002245
                 237,            0.028122,            0.009415,            0.026958,             0.57591,              0.2983,             0.41979,             0.27353,            0.019718,           0.0061903,            0.071072,            0.002212,            0.002212,            0.002212
                 238,            0.030295,           0.0080064,            0.027375,             0.62245,             0.24226,             0.44371,             0.28427,            0.019461,           0.0065298,            0.075565,            0.002179,            0.002179,            0.002179
                 239,            0.027003,           0.0079574,            0.026589,             0.59936,             0.27468,             0.41361,             0.27747,            0.019561,           0.0071173,            0.074832,            0.002146,            0.002146,            0.002146
                 240,            0.022467,           0.0076252,            0.022393,             0.64006,             0.24116,             0.35594,             0.21926,            0.020968,           0.0072556,            0.077741,            0.002113,            0.002113,            0.002113
                 241,            0.026753,           0.0089078,            0.027078,             0.56772,             0.29012,             0.34527,             0.20289,            0.022351,           0.0071363,            0.077079,             0.00208,             0.00208,             0.00208
                 242,            0.028223,           0.0089751,            0.022863,             0.64663,             0.31338,             0.36067,             0.22038,            0.020433,           0.0069504,            0.074312,            0.002047,            0.002047,            0.002047
                 243,            0.027838,            0.008879,             0.02578,               0.652,             0.27285,             0.34086,             0.20251,              0.0206,           0.0070934,            0.074998,            0.002014,            0.002014,            0.002014
                 244,            0.027121,           0.0088519,            0.025098,             0.62638,             0.23874,              0.4047,             0.23909,            0.020244,           0.0072069,            0.071521,            0.001981,            0.001981,            0.001981
                 245,            0.023923,           0.0089901,            0.020362,             0.57634,             0.32505,             0.43585,             0.26904,            0.019231,           0.0066395,            0.066767,            0.001948,            0.001948,            0.001948
                 246,            0.028265,           0.0081007,            0.019343,              0.5444,             0.33062,              0.4785,             0.30326,            0.018609,           0.0062466,            0.065797,            0.001915,            0.001915,            0.001915
                 247,            0.025489,           0.0080308,            0.024405,             0.53797,             0.33681,             0.48896,             0.31103,            0.018724,           0.0061255,            0.065916,            0.001882,            0.001882,            0.001882
                 248,            0.023479,           0.0082713,            0.020294,             0.53802,              0.3331,             0.48583,             0.30047,            0.018959,           0.0062103,            0.066602,            0.001849,            0.001849,            0.001849
                 249,            0.027325,           0.0081367,            0.025471,              0.5522,             0.33401,             0.47151,             0.29008,            0.018742,           0.0066957,            0.067571,            0.001816,            0.001816,            0.001816
                 250,            0.026624,           0.0093325,             0.02139,             0.53867,             0.30859,             0.43093,             0.26383,            0.019291,           0.0074377,            0.070315,            0.001783,            0.001783,            0.001783
                 251,             0.02631,            0.007982,            0.026108,             0.58902,             0.26157,             0.43716,             0.27419,            0.018959,           0.0072899,            0.068494,             0.00175,             0.00175,             0.00175
                 252,            0.022345,           0.0081283,            0.018503,             0.61033,             0.32115,             0.43751,             0.27537,            0.019302,           0.0071039,            0.066247,            0.001717,            0.001717,            0.001717
                 253,            0.025223,            0.008072,             0.02211,             0.59598,             0.33372,             0.45287,             0.28929,            0.019132,           0.0074215,            0.065372,            0.001684,            0.001684,            0.001684
                 254,            0.027893,            0.007525,             0.01896,             0.61536,              0.3636,             0.52276,             0.32668,            0.018931,           0.0066109,            0.063432,            0.001651,            0.001651,            0.001651
                 255,            0.026631,           0.0086682,            0.021396,             0.61011,             0.30662,             0.44564,             0.26815,            0.019349,           0.0066614,            0.070528,            0.001618,            0.001618,            0.001618
                 256,            0.023027,           0.0079282,             0.02465,             0.63387,             0.23127,             0.38848,             0.23048,            0.018461,           0.0071726,            0.077623,            0.001585,            0.001585,            0.001585
                 257,            0.024709,           0.0080892,             0.02344,             0.66339,             0.16466,             0.36811,             0.21532,            0.019949,           0.0078754,            0.079515,            0.001552,            0.001552,            0.001552
                 258,            0.025995,           0.0086661,             0.02392,             0.67993,             0.23029,             0.40346,             0.24654,            0.019657,           0.0073671,            0.077434,            0.001519,            0.001519,            0.001519
                 259,            0.022075,           0.0079961,            0.019387,             0.69117,             0.26526,             0.40562,             0.25269,            0.018381,           0.0069056,            0.074217,            0.001486,            0.001486,            0.001486
                 260,            0.023256,           0.0081409,             0.01731,             0.65388,             0.27276,             0.40914,             0.25119,            0.018795,           0.0068626,            0.071332,            0.001453,            0.001453,            0.001453
                 261,            0.023463,           0.0081106,            0.018502,             0.69121,             0.28877,             0.41239,             0.25837,            0.018215,           0.0065489,            0.071001,             0.00142,             0.00142,             0.00142
                 262,            0.026008,           0.0084656,            0.020907,             0.66136,              0.2304,             0.39238,             0.23527,            0.018768,           0.0071011,            0.071663,            0.001387,            0.001387,            0.001387
                 263,            0.025734,            0.009012,            0.017877,             0.65957,             0.18654,             0.35657,             0.21696,            0.019439,           0.0075569,            0.074217,            0.001354,            0.001354,            0.001354
                 264,            0.026998,           0.0082771,            0.021558,             0.65968,              0.2069,             0.35406,             0.22673,             0.01921,            0.007369,            0.076677,            0.001321,            0.001321,            0.001321
                 265,            0.026496,           0.0081597,            0.023338,             0.65996,             0.21943,             0.38053,             0.23663,            0.018728,           0.0072393,            0.076204,            0.001288,            0.001288,            0.001288
                 266,            0.024557,           0.0079029,            0.016397,             0.67221,             0.20145,             0.39169,             0.24762,            0.019493,           0.0074024,            0.075755,            0.001255,            0.001255,            0.001255
                 267,            0.028819,           0.0076802,            0.018469,             0.72437,             0.19081,             0.35458,             0.21636,            0.019528,            0.007515,             0.07767,            0.001222,            0.001222,            0.001222
                 268,              0.0212,           0.0087177,              0.0184,             0.71313,             0.16119,             0.33092,             0.19372,            0.020822,           0.0076323,            0.079491,            0.001189,            0.001189,            0.001189
                 269,            0.024566,           0.0079641,            0.021258,             0.67937,              0.1598,             0.34679,             0.20994,            0.020058,           0.0076599,            0.079681,            0.001156,            0.001156,            0.001156
                 270,            0.025499,           0.0082224,            0.023577,             0.71396,             0.16026,             0.33473,             0.20547,            0.021339,           0.0077524,            0.079633,            0.001123,            0.001123,            0.001123
                 271,            0.022836,           0.0086199,            0.019558,              0.6862,             0.19487,             0.34688,             0.21697,            0.019676,            0.007596,            0.077836,             0.00109,             0.00109,             0.00109
                 272,             0.02516,           0.0085957,            0.018834,             0.61645,             0.20925,             0.38926,             0.24454,            0.019321,            0.007309,            0.075565,            0.001057,            0.001057,            0.001057
                 273,            0.026191,           0.0093181,            0.026207,             0.62594,             0.23878,              0.4001,             0.24671,            0.018736,           0.0069466,            0.074879,            0.001024,            0.001024,            0.001024
                 274,            0.021796,           0.0077883,            0.019782,             0.62385,             0.24275,             0.39705,             0.25355,             0.01873,            0.006794,            0.074738,            0.000991,            0.000991,            0.000991
                 275,            0.025884,           0.0088754,            0.023514,             0.60496,               0.239,             0.40014,             0.24211,            0.019428,            0.006958,            0.075376,            0.000958,            0.000958,            0.000958
                 276,             0.02729,           0.0084019,            0.016601,             0.57741,             0.25468,             0.39809,              0.2454,            0.019029,           0.0072947,            0.074714,            0.000925,            0.000925,            0.000925
                 277,            0.023727,           0.0083611,            0.021226,             0.58738,             0.26426,             0.40427,             0.25264,            0.018892,           0.0072985,            0.074123,            0.000892,            0.000892,            0.000892
                 278,            0.027771,           0.0086415,            0.024549,             0.62182,             0.27065,             0.41893,             0.25991,              0.0189,           0.0072794,            0.071261,            0.000859,            0.000859,            0.000859
                 279,            0.021235,           0.0077626,            0.013793,              0.6358,             0.28365,              0.4498,             0.28571,            0.018181,           0.0073338,            0.069724,            0.000826,            0.000826,            0.000826
                 280,            0.021291,           0.0068817,            0.016956,             0.62945,             0.30672,             0.46165,              0.2914,            0.018198,           0.0072012,             0.06873,            0.000793,            0.000793,            0.000793
                 281,            0.022257,           0.0077318,            0.014213,             0.58556,             0.29951,             0.46749,             0.29849,            0.018298,           0.0071678,            0.069865,             0.00076,             0.00076,             0.00076
                 282,            0.025181,           0.0074012,            0.020691,             0.57879,             0.26856,             0.44597,             0.28832,             0.01819,           0.0072603,            0.070291,            0.000727,            0.000727,            0.000727
                 283,             0.02368,           0.0084074,             0.01437,             0.56842,             0.27909,              0.4669,             0.30133,            0.017943,           0.0070763,              0.0697,            0.000694,            0.000694,            0.000694
                 284,            0.027389,           0.0077457,            0.024175,             0.57339,              0.3022,             0.49175,             0.31056,            0.017998,           0.0069208,            0.068777,            0.000661,            0.000661,            0.000661
                 285,            0.026421,           0.0081076,            0.021167,             0.59968,             0.30211,             0.45476,             0.28199,            0.018217,           0.0071325,            0.069369,            0.000628,            0.000628,            0.000628
                 286,            0.024967,           0.0077657,            0.016294,             0.62027,              0.3067,             0.44333,             0.27841,            0.018412,           0.0073767,             0.07048,            0.000595,            0.000595,            0.000595
                 287,             0.02416,           0.0082079,            0.023892,             0.62379,             0.29891,             0.45026,             0.27711,            0.018452,           0.0073919,             0.07197,            0.000562,            0.000562,            0.000562
                 288,            0.019669,           0.0077403,            0.013207,             0.61516,             0.28793,             0.44223,             0.27306,            0.018356,           0.0072994,             0.07197,            0.000529,            0.000529,            0.000529
                 289,            0.020489,           0.0073329,            0.015232,              0.6136,             0.29543,             0.42887,             0.26753,            0.018284,           0.0071087,            0.071592,            0.000496,            0.000496,            0.000496
